age,gender,split,final
36,M,01:35:23,03:37:54
54,M,01:43:32,03:37:54
36,M,01:41:16,03:37:55
35,W,01:41:32,03:37:55
35,M,01:43:16,03:37:55
38,M,01:35:45,03:37:55
28,W,01:42:35,03:37:56
44,W,01:42:55,03:37:56
42,M,01:43:14,03:37:56
33,M,01:44:42,03:37:57
51,M,01:45:25,03:37:58
49,M,01:39:32,03:37:59
49,M,01:41:19,03:37:59
46,W,01:42:46,03:37:59
40,M,01:38:23,03:38:00
31,M,01:45:03,03:38:00
42,M,01:38:52,03:38:01
48,M,01:48:50,03:38:01
44,M,01:38:51,03:38:01
52,M,01:41:23,03:38:02
36,M,01:44:56,03:38:02
37,W,01:39:41,03:38:02
32,M,01:46:53,03:38:03
25,W,01:45:36,03:38:03
51,M,01:39:24,03:38:04
33,M,01:37:39,03:38:04
46,M,01:41:24,03:38:06
39,M,01:29:00,03:38:06
39,W,01:39:35,03:38:07
35,M,01:37:06,03:38:07
20,M,01:39:30,03:38:07
47,M,01:33:56,03:38:07
35,M,01:32:11,03:38:08
30,W,01:43:45,03:38:08
44,W,01:44:32,03:38:10
38,M,01:43:04,03:38:10
38,M,01:39:12,03:38:10
33,M,01:35:29,03:38:11
34,M,01:37:49,03:38:11
43,M,01:44:44,03:38:12
50,M,01:41:36,03:38:12
39,M,01:38:57,03:38:12
25,W,01:40:15,03:38:13
36,M,01:40:33,03:38:13
31,W,01:39:18,03:38:13
34,M,01:32:44,03:38:13
50,M,01:41:26,03:38:14
28,W,01:55:54,03:38:14
44,W,01:45:39,03:38:15
46,W,01:44:15,03:38:15
29,M,01:40:09,03:38:15
45,W,01:41:52,03:38:16
34,M,01:41:17,03:38:16
59,M,01:41:56,03:38:16
33,M,01:39:28,03:38:17
43,W,01:41:52,03:38:17
38,W,01:37:18,03:38:17
47,M,01:45:47,03:38:17
49,M,01:44:27,03:38:19
34,M,01:42:24,03:38:19
53,M,01:45:48,03:38:20
46,M,01:39:46,03:38:21
24,M,01:36:32,03:38:21
27,M,01:37:35,03:38:21
34,M,01:42:44,03:38:22
40,M,01:38:54,03:38:22
33,M,01:33:19,03:38:23
34,M,01:43:53,03:38:23
54,M,01:38:17,03:38:23
41,M,01:38:44,03:38:24
29,W,01:48:26,03:38:25
58,M,01:35:44,03:38:25
42,W,01:41:42,03:38:25
27,M,01:46:42,03:38:25
53,M,01:42:46,03:38:25
36,M,01:45:42,03:38:26
29,M,01:45:43,03:38:27
40,M,01:39:32,03:38:27
21,M,01:33:23,03:38:27
26,M,01:42:05,03:38:28
57,M,01:45:16,03:38:28
34,M,01:36:47,03:38:29
45,W,01:48:40,03:38:29
41,M,01:45:58,03:38:29
46,W,01:44:55,03:38:29
28,M,01:33:37,03:38:29
32,W,01:43:21,03:38:30
26,W,01:40:40,03:38:30
28,M,01:46:23,03:38:30
41,M,01:40:26,03:38:30
37,W,01:42:37,03:38:31
51,M,01:44:15,03:38:31
55,W,01:45:59,03:38:32
31,M,01:44:02,03:38:32
26,W,01:44:23,03:38:34
33,M,01:37:58,03:38:34
50,M,01:42:07,03:38:35
31,M,01:47:25,03:38:35
51,W,01:41:37,03:38:35
45,M,01:47:30,03:38:35
38,W,01:42:42,03:38:36
54,M,01:38:33,03:38:36
26,W,01:47:36,03:38:36
39,M,01:38:30,03:38:37
53,M,01:42:47,03:38:37
66,M,01:42:24,03:38:37
28,M,01:45:17,03:38:38
24,W,01:45:33,03:38:38
28,M,01:42:32,03:38:38
33,W,01:46:54,03:38:39
56,M,01:40:03,03:38:39
36,M,01:41:38,03:38:39
48,W,01:40:27,03:38:39
55,M,01:46:12,03:38:40
53,M,01:35:09,03:38:40
56,M,01:48:04,03:38:41
36,M,01:30:12,03:38:41
48,W,01:41:29,03:38:42
39,M,01:41:17,03:38:43
30,M,01:36:17,03:38:43
51,M,01:46:35,03:38:44
35,M,01:44:47,03:38:44
36,M,01:44:53,03:38:44
34,W,01:38:53,03:38:45
43,M,01:44:38,03:38:45
41,M,01:45:03,03:38:45
42,M,01:43:40,03:38:45
55,M,01:44:36,03:38:46
28,M,01:37:02,03:38:46
30,W,01:43:40,03:38:46
27,M,01:42:23,03:38:47
43,M,01:43:21,03:38:48
22,M,01:36:09,03:38:49
39,W,01:41:04,03:38:49
43,W,01:45:29,03:38:49
40,M,01:45:26,03:38:50
46,M,01:40:50,03:38:50
44,W,01:48:00,03:38:50
43,M,01:44:00,03:38:51
64,M,01:44:08,03:38:51
37,M,01:43:54,03:38:52
33,W,01:48:10,03:38:53
33,M,01:49:00,03:38:53
43,M,01:34:57,03:38:53
42,M,01:37:58,03:38:53
27,W,01:40:08,03:38:53
24,W,01:48:47,03:38:53
36,W,01:43:12,03:38:54
47,M,01:41:13,03:38:54
49,M,01:44:01,03:38:55
48,W,01:41:57,03:38:55
43,W,01:40:50,03:38:56
34,W,01:36:42,03:38:57
48,M,01:45:36,03:38:58
53,M,01:46:40,03:38:58
43,M,01:32:15,03:38:59
43,M,01:41:51,03:38:59
40,W,01:44:36,03:39:00
62,M,01:42:32,03:39:00
28,W,01:40:46,03:39:01
28,W,01:45:20,03:39:02
55,M,01:44:45,03:39:03
48,M,01:46:17,03:39:04
50,W,01:46:35,03:39:04
47,M,01:41:29,03:39:04
28,W,01:40:43,03:39:04
37,M,01:47:58,03:39:04
54,M,01:45:20,03:39:05
51,M,01:46:09,03:39:05
32,M,01:39:33,03:39:05
30,M,01:44:32,03:39:05
40,M,01:44:58,03:39:06
40,M,01:35:44,03:39:06
29,M,01:44:41,03:39:07
50,M,01:45:39,03:39:08
52,M,01:51:05,03:39:08
33,M,01:43:08,03:39:09
43,M,01:46:56,03:39:09
28,M,01:41:39,03:39:09
24,M,01:45:38,03:39:09
51,M,01:36:04,03:39:10
34,M,01:41:02,03:39:10
28,M,01:42:22,03:39:10
52,W,01:46:28,03:39:11
45,M,01:43:50,03:39:11
49,M,01:48:54,03:39:11
37,W,01:40:38,03:39:12
32,M,01:36:10,03:39:12
52,M,01:37:54,03:39:12
29,M,01:36:49,03:39:12
35,M,01:41:19,03:39:12
44,M,01:38:51,03:39:13
49,W,01:45:50,03:39:13
36,W,01:40:22,03:39:13
59,M,01:47:55,03:39:13
44,M,01:39:14,03:39:13
35,M,01:44:33,03:39:13
38,M,01:44:11,03:39:13
33,M,01:44:50,03:39:14
42,M,01:38:05,03:39:15
47,M,01:43:52,03:39:15
36,M,01:33:07,03:39:15
44,W,01:43:14,03:39:15
55,M,01:48:23,03:39:16
46,W,01:44:19,03:39:16
45,M,01:46:37,03:39:16
42,M,01:45:06,03:39:17
27,W,01:45:54,03:39:17
59,M,01:31:05,03:39:18
47,M,01:45:24,03:39:18
58,M,01:42:35,03:39:18
35,M,01:48:32,03:39:18
36,M,01:45:45,03:39:18
27,W,01:39:53,03:39:19
32,M,01:45:18,03:39:20
47,M,01:41:53,03:39:21
36,M,01:43:44,03:39:21
42,M,01:47:11,03:39:22
38,W,01:45:44,03:39:22
44,M,01:48:43,03:39:22
47,W,01:47:53,03:39:23
42,W,01:45:04,03:39:23
52,M,01:36:59,03:39:23
28,W,01:45:49,03:39:23
35,W,01:47:19,03:39:24
23,M,01:32:02,03:39:24
18,M,01:33:57,03:39:24
52,M,01:48:04,03:39:24
52,M,01:38:25,03:39:24
38,W,01:48:44,03:39:24
28,M,01:44:04,03:39:25
48,M,01:45:07,03:39:25
35,W,01:48:40,03:39:26
35,M,01:26:40,03:39:26
57,M,01:46:13,03:39:26
32,W,01:42:56,03:39:27
31,W,01:37:26,03:39:27
47,M,01:43:42,03:39:28
37,M,01:50:11,03:39:29
43,W,01:42:22,03:39:30
52,M,01:47:24,03:39:30
47,M,01:43:29,03:39:30
39,W,01:41:07,03:39:30
35,W,01:46:24,03:39:30
42,W,01:42:07,03:39:30
34,M,01:47:33,03:39:31
50,M,01:44:41,03:39:31
37,M,01:42:41,03:39:32
43,W,01:45:04,03:39:32
32,M,01:47:10,03:39:32
46,M,01:40:18,03:39:32
28,M,01:39:00,03:39:33
35,M,01:38:03,03:39:33
31,W,01:48:38,03:39:33
29,M,01:34:06,03:39:33
44,M,01:46:27,03:39:33
26,M,01:36:45,03:39:33
39,M,01:44:01,03:39:33
44,M,01:37:35,03:39:34
38,M,01:43:36,03:39:35
35,M,01:38:40,03:39:35
29,M,01:39:59,03:39:37
43,M,01:44:45,03:39:37
46,M,01:41:39,03:39:38
50,M,01:49:02,03:39:39
40,M,01:39:08,03:39:39
46,M,01:42:17,03:39:39
50,M,01:34:56,03:39:39
36,M,01:45:45,03:39:39
32,W,01:45:08,03:39:39
49,M,01:42:22,03:39:40
35,M,01:42:26,03:39:40
40,M,01:44:23,03:39:40
28,W,01:45:18,03:39:40
30,M,01:35:59,03:39:40
45,M,01:38:18,03:39:41
47,M,01:41:51,03:39:41
37,M,01:44:48,03:39:41
43,M,01:49:04,03:39:41
40,M,01:45:37,03:39:41
31,W,01:45:36,03:39:41
49,W,01:43:11,03:39:43
40,M,01:44:10,03:39:43
33,M,01:42:36,03:39:44
32,M,01:47:01,03:39:44
47,M,01:46:01,03:39:44
35,M,01:38:32,03:39:44
31,M,01:40:08,03:39:45
27,W,01:46:43,03:39:46
36,M,01:44:48,03:39:46
32,M,01:43:08,03:39:46
33,M,01:44:29,03:39:48
37,M,01:39:26,03:39:48
53,M,01:41:14,03:39:49
19,W,01:34:48,03:39:49
37,W,01:38:00,03:39:49
43,M,01:43:57,03:39:50
42,M,01:44:10,03:39:50
44,M,01:46:01,03:39:50
34,M,01:36:09,03:39:51
43,M,01:44:48,03:39:52
52,M,01:42:46,03:39:52
50,M,01:44:18,03:39:52
46,M,01:41:21,03:39:52
43,M,01:32:19,03:39:52
39,M,01:47:32,03:39:53
44,M,01:43:11,03:39:53
30,M,01:43:01,03:39:53
30,W,01:51:00,03:39:53
37,M,01:38:46,03:39:54
38,M,01:46:45,03:39:54
23,W,01:44:22,03:39:55
56,M,01:39:20,03:39:56
42,M,01:44:10,03:39:56
55,M,01:45:32,03:39:56
37,M,01:39:39,03:39:56
35,M,01:40:27,03:39:57
24,M,01:41:08,03:39:57
39,M,01:40:32,03:39:57
31,W,01:45:41,03:39:57
65,M,01:44:45,03:39:57
49,M,01:45:12,03:39:57
37,M,01:41:51,03:39:58
38,M,01:32:46,03:39:58
44,M,01:42:41,03:39:59
45,W,01:44:16,03:39:59
42,M,01:44:07,03:40:00
24,M,01:38:40,03:40:00
32,W,01:49:43,03:40:00
32,M,01:43:48,03:40:00
46,W,01:45:20,03:40:01
48,W,01:43:52,03:40:02
45,M,01:44:17,03:40:02
40,W,01:44:52,03:40:02
27,W,01:45:46,03:40:02
45,M,01:38:51,03:40:02
51,M,01:42:05,03:40:02
53,M,01:37:50,03:40:03
58,M,01:41:34,03:40:04
37,M,01:45:01,03:40:04
55,M,01:46:15,03:40:05
44,M,01:45:00,03:40:05
37,W,01:47:45,03:40:05
51,M,01:35:45,03:40:05
34,M,01:45:40,03:40:05
28,M,01:36:43,03:40:05
35,M,01:40:54,03:40:06
41,M,01:38:27,03:40:06
40,M,01:54:32,03:40:06
24,W,01:39:10,03:40:06
59,M,01:46:08,03:40:07
50,M,01:40:58,03:40:07
42,M,01:51:04,03:40:07
46,M,01:41:51,03:40:08
56,M,01:45:33,03:40:08
56,M,01:41:58,03:40:09
38,M,01:51:23,03:40:09
35,M,01:43:44,03:40:10
26,M,01:36:29,03:40:10
44,M,01:32:59,03:40:10
39,M,01:38:50,03:40:10
36,M,01:45:35,03:40:10
36,W,01:42:08,03:40:11
40,M,01:45:52,03:40:11
29,M,01:46:17,03:40:12
57,M,01:42:03,03:40:12
35,M,01:39:06,03:40:13
44,M,01:44:22,03:40:13
30,W,01:46:14,03:40:13
41,M,01:42:05,03:40:13
55,M,01:46:04,03:40:13
64,M,01:40:24,03:40:14
48,M,01:39:10,03:40:14
44,M,01:44:10,03:40:14
46,M,01:33:43,03:40:15
31,M,01:37:24,03:40:15
29,M,01:42:06,03:40:16
45,M,01:39:09,03:40:16
27,M,01:36:44,03:40:16
44,W,01:42:28,03:40:17
47,W,01:44:40,03:40:17
46,M,01:36:37,03:40:18
30,M,01:49:21,03:40:19
31,M,01:38:18,03:40:20
25,W,01:47:20,03:40:21
39,M,01:44:05,03:40:21
59,M,01:46:14,03:40:21
34,M,01:42:10,03:40:21
46,M,01:42:14,03:40:21
45,W,01:43:04,03:40:22
51,W,01:44:23,03:40:23
43,M,01:44:46,03:40:23
50,M,01:39:49,03:40:23
57,M,01:45:16,03:40:23
35,W,01:42:48,03:40:23
26,M,01:40:18,03:40:24
45,M,01:49:19,03:40:24
48,M,01:45:48,03:40:24
35,M,01:42:55,03:40:25
27,M,01:39:20,03:40:25
44,M,01:44:31,03:40:26
24,M,01:34:33,03:40:26
40,M,01:50:20,03:40:26
30,M,01:42:16,03:40:28
41,M,01:40:40,03:40:28
40,M,01:45:19,03:40:28
33,M,01:43:19,03:40:28
34,M,01:40:23,03:40:29
43,W,01:41:44,03:40:29
35,M,01:38:14,03:40:30
42,M,01:38:15,03:40:31
51,M,01:45:45,03:40:32
50,M,01:42:06,03:40:32
43,W,01:44:59,03:40:32
29,W,01:45:33,03:40:32
32,W,01:45:27,03:40:32
37,M,01:42:12,03:40:33
30,M,01:37:10,03:40:34
40,M,01:40:34,03:40:34
41,M,01:39:03,03:40:35
43,W,01:41:00,03:40:35
36,M,01:41:09,03:40:35
49,M,01:44:24,03:40:35
42,M,01:46:59,03:40:36
48,M,01:43:25,03:40:36
41,W,01:44:08,03:40:36
54,M,01:44:30,03:40:37
40,M,01:45:47,03:40:37
28,M,01:38:35,03:40:37
56,M,01:45:35,03:40:37
40,M,01:46:29,03:40:37
27,M,01:41:49,03:40:38
51,M,01:41:36,03:40:38
24,W,01:45:05,03:40:38
25,W,01:45:23,03:40:38
48,W,01:47:24,03:40:39
23,M,01:41:29,03:40:39
51,M,01:45:22,03:40:39
38,M,01:42:56,03:40:39
49,M,01:42:21,03:40:39
47,M,01:42:34,03:40:40
28,M,01:42:42,03:40:40
34,M,01:40:32,03:40:40
31,M,01:42:25,03:40:41
47,W,01:44:59,03:40:41
49,M,01:41:24,03:40:42
41,M,01:41:54,03:40:42
48,M,01:42:50,03:40:43
29,M,01:38:11,03:40:43
49,M,01:40:42,03:40:43
29,W,01:48:32,03:40:44
32,M,01:40:17,03:40:44
29,M,01:41:22,03:40:44
45,M,01:40:24,03:40:45
41,W,01:46:14,03:40:45
45,M,01:39:51,03:40:46
24,W,01:42:47,03:40:47
46,M,01:35:14,03:40:47
42,M,01:43:00,03:40:47
43,W,01:41:51,03:40:48
38,M,01:48:25,03:40:48
28,M,01:46:56,03:40:48
35,M,01:42:41,03:40:49
34,M,01:32:24,03:40:49
48,M,01:32:12,03:40:49
49,M,01:36:02,03:40:50
39,M,01:43:21,03:40:50
42,M,01:45:31,03:40:50
51,M,01:44:22,03:40:50
35,W,01:45:54,03:40:51
38,M,01:48:00,03:40:51
33,M,01:29:49,03:40:52
31,M,01:42:29,03:40:52
56,M,01:45:20,03:40:53
47,M,01:38:41,03:40:53
38,M,01:46:08,03:40:53
30,M,01:41:00,03:40:53
17,M,01:34:04,03:40:53
40,M,01:47:09,03:40:54
50,M,01:45:45,03:40:55
40,W,01:43:41,03:40:55
40,M,01:38:53,03:40:56
49,M,01:47:40,03:40:56
42,M,01:42:06,03:40:56
44,M,01:47:50,03:40:56
35,W,01:48:58,03:40:56
30,W,01:45:50,03:40:56
39,W,01:41:18,03:40:57
39,W,01:45:13,03:40:57
35,M,01:41:16,03:40:58
45,M,01:45:29,03:40:58
33,M,01:43:25,03:40:59
29,M,01:48:09,03:40:59
41,M,01:47:55,03:40:59
38,M,01:42:55,03:40:59
42,M,01:41:12,03:40:59
36,M,01:44:01,03:41:00
44,M,01:45:58,03:41:01
37,M,01:39:52,03:41:01
34,M,01:44:11,03:41:01
35,M,01:38:19,03:41:02
50,M,01:44:27,03:41:02
65,M,01:45:19,03:41:02
34,W,01:43:43,03:41:03
46,W,01:51:22,03:41:03
54,M,01:40:20,03:41:03
45,W,01:44:03,03:41:04
24,W,01:47:49,03:41:04
49,M,01:37:17,03:41:04
32,M,01:42:00,03:41:04
36,M,01:46:37,03:41:04
49,M,01:42:39,03:41:05
42,M,01:39:20,03:41:05
29,W,01:49:49,03:41:05
45,M,01:38:52,03:41:05
34,W,01:41:46,03:41:06
42,W,01:43:03,03:41:06
51,M,01:48:09,03:41:06
27,W,01:49:02,03:41:06
36,M,01:46:49,03:41:07
32,M,01:43:09,03:41:07
41,M,01:45:20,03:41:07
48,M,01:44:49,03:41:07
48,W,01:46:15,03:41:08
28,M,01:44:08,03:41:09
33,M,01:43:33,03:41:10
40,M,01:46:40,03:41:10
31,M,01:43:21,03:41:10
50,M,01:44:57,03:41:11
32,M,01:43:44,03:41:11
44,W,01:42:33,03:41:11
30,M,01:44:48,03:41:11
31,M,01:42:31,03:41:11
33,M,01:45:09,03:41:12
25,M,01:40:40,03:41:13
43,M,01:39:44,03:41:13
34,M,01:44:05,03:41:13
41,M,01:44:16,03:41:13
48,M,01:45:37,03:41:13
43,M,01:40:12,03:41:14
26,M,01:52:25,03:41:15
38,W,01:46:58,03:41:19
29,M,01:38:21,03:41:19
38,W,01:41:42,03:41:19
54,W,01:43:18,03:41:20
28,M,01:46:58,03:41:20
38,M,01:46:01,03:41:20
35,W,01:41:37,03:41:20
27,M,01:36:34,03:41:20
33,M,01:42:00,03:41:21
31,W,01:48:37,03:41:22
42,M,01:47:39,03:41:22
23,W,01:35:13,03:41:22
58,M,01:41:27,03:41:22
39,W,01:48:57,03:41:23
33,W,01:38:09,03:41:23
38,W,01:40:05,03:41:24
53,M,01:40:52,03:41:24
40,W,01:45:12,03:41:24
43,W,01:43:59,03:41:25
37,M,01:41:10,03:41:25
34,M,01:44:40,03:41:25
58,M,01:48:11,03:41:26
30,M,01:42:07,03:41:26
46,M,01:39:43,03:41:26
39,M,01:41:53,03:41:27
50,M,01:44:22,03:41:27
46,M,01:48:16,03:41:27
45,M,01:47:09,03:41:28
45,M,01:33:55,03:41:28
48,M,01:43:14,03:41:29
38,M,01:45:46,03:41:30
28,M,01:41:01,03:41:30
37,M,01:42:39,03:41:30
43,M,01:40:30,03:41:30
45,M,01:37:27,03:41:31
37,M,01:47:59,03:41:31
50,M,01:46:32,03:41:32
29,W,01:46:39,03:41:32
32,M,01:36:32,03:41:32
23,M,01:48:16,03:41:32
42,M,01:48:41,03:41:33
45,W,01:43:14,03:41:33
37,M,01:39:03,03:41:33
46,W,01:43:23,03:41:35
49,M,01:43:58,03:41:35
38,M,01:39:15,03:41:36
40,M,01:36:37,03:41:36
46,M,01:39:46,03:41:37
43,W,01:37:29,03:41:39
